TeamName,WinRate,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,HangScore,HighestCompLevel
frc8588,0.4166666666666667,0.9166666666666666,0.6,4.533333333333333,2.7,0.0,0.0
frc5982,0.4,0.65,1.0666666666666667,2.4833333333333334,3.9166666666666665,6.0,0.0
frc4511,0.4444444444444444,0.6666666666666666,0.8888888888888888,1.3333333333333333,5.333333333333333,4.444444444444445,0.0
frc7703,0.6666666666666666,0.3888888888888889,2.2777777777777777,2.7777777777777777,8.88888888888889,0.0,5.0
frc4469,0.4794520547945205,2.191780821917808,1.3287671232876712,11.232876712328768,5.726027397260274,4.9655172413793105,0.0
frc871,0.3333333333333333,1.0833333333333333,1.4166666666666667,4.5,6.333333333333333,12.916666666666666,0.0
frc3759,0.5081967213114754,0.4426229508196721,2.0491803278688523,2.5737704918032787,5.262295081967213,5.92,0.0
frc1051,0.6301369863013698,0.5616438356164384,2.7260273972602738,2.671232876712329,10.479452054794521,13.933333333333334,3.0
frc6017,0.4,0.2,0.3,1.2,0.3,0.0,0.0
frc5205,0.5253164556962026,0.33544303797468356,3.3354430379746836,4.708860759493671,15.253164556962025,5.458333333333333,5.0
frc3749,0.38082901554404147,0.46632124352331605,2.05699481865285,4.020725388601036,9.191709844559586,4.233333333333333,0.0
frc7465,0.125,1.0,0.125,2.875,0.75,1.0,0.0
frc6652,0.494949494949495,0.40404040404040403,2.515151515151515,1.5252525252525253,11.090909090909092,4.166666666666667,5.0
frc5538,0.521551724137931,0.4224137931034483,2.25,3.1810344827586206,10.439655172413794,3.1020408163265305,5.0
frc7220,0.5142857142857142,0.45714285714285713,1.7714285714285714,2.7,7.271428571428571,3.9285714285714284,0.0
frc5440,0.36363636363636365,0.9090909090909091,1.0,4.454545454545454,3.272727272727273,6.454545454545454,3.0
frc5528,0.42857142857142855,0.5714285714285714,1.8928571428571428,3.25,5.892857142857143,2.7142857142857144,5.0
frc6642,0.49107142857142855,1.3214285714285714,1.3125,8.3125,7.580357142857143,2.893617021276596,5.0
frc5450,0.3125,0.484375,1.484375,2.484375,6.21875,2.6153846153846154,0.0
frc7230,0.45454545454545453,0.9090909090909091,1.3636363636363635,5.090909090909091,6.363636363636363,0.0,0.0
frc1676,0.5875912408759124,0.7427007299270073,2.323905109489051,8.671532846715328,9.60036496350365,9.405405405405405,3.0
frc4050,0.6065573770491803,1.0819672131147542,2.737704918032787,4.081967213114754,9.491803278688524,4.166666666666667,0.0
frc5422,0.25671140939597314,0.5838926174496645,2.2013422818791946,3.9328859060402683,8.808724832214764,9.3,0.0
frc8828,0.5384615384615384,0.6153846153846154,2.0,2.1538461538461537,5.538461538461538,0.9230769230769231,0.0
frc6620,0.42424242424242425,0.6212121212121212,2.0606060606060606,2.9545454545454546,6.863636363636363,3.259259259259259,0.0
frc3006,0.515625,0.5625,1.3125,1.890625,5.90625,6.6,0.0
frc6758,0.5555555555555556,1.0,0.8888888888888888,2.7777777777777777,4.0,12.555555555555555,0.0
frc8838,0.2,0.2,1.0,1.1,5.8,0.0,0.0
frc1023,0.6518518518518519,0.35555555555555557,3.7092592592592593,1.7685185185185186,23.99074074074074,3.7281553398058254,5.0
frc6884,0.2962962962962963,0.8518518518518519,1.6111111111111112,5.962962962962963,7.37037037037037,1.4761904761904763,0.0
frc2231,0.43609022556390975,0.2669172932330827,3.308270676691729,1.2894736842105263,16.097744360902254,3.5952380952380953,0.0
frc7417,0.7,1.6666666666666667,1.6666666666666667,5.666666666666667,6.0,12.933333333333334,0.0
frc2359,0.25925925925925924,0.5740740740740741,1.4444444444444444,2.240740740740741,7.703703703703703,0.6818181818181818,0.0
frc3653,0.42105263157894735,0.14035087719298245,2.56140350877193,0.8421052631578947,12.385964912280702,6.391304347826087,0.0
frc2221,0.36363636363636365,0.5454545454545454,1.9090909090909092,0.45454545454545453,9.636363636363637,0.0,0.0
frc7407,0.8360655737704918,0.30327868852459017,5.213114754098361,1.5819672131147542,18.60655737704918,12.173076923076923,5.0
frc6894,0.5328947368421053,0.32894736842105265,1.4605263157894737,2.0657894736842106,6.0394736842105265,3.6129032258064515,3.0
frc4573,0.3472222222222222,1.5277777777777777,1.5138888888888888,3.4722222222222223,5.805555555555555,4.137931034482759,0.0
frc7619,0.5714285714285714,0.6428571428571429,3.0714285714285716,0.35714285714285715,15.5,3.4285714285714284,0.0
frc384,0.5958904109589042,0.547945205479452,2.1506849315068495,1.643835616438356,10.0,5.655172413793103,5.0
frc2147,0.68125,0.495,4.255,1.2725,20.3475,5.924242424242424,5.0
frc6556,0.275,0.7666666666666667,1.0666666666666667,3.716666666666667,4.916666666666667,1.1666666666666667,0.0
frc4336,0.46303501945525294,0.4708171206225681,2.762645914396887,2.1089494163424125,9.750972762645915,8.487804878048781,0.0
frc5744,0.6666666666666666,0.4166666666666667,2.5,5.416666666666667,8.416666666666666,3.0,0.0
frc1468,0.6265822784810127,0.8449367088607594,2.962025316455696,6.825949367088608,13.708860759493671,5.0,5.0
frc3360,0.4411764705882353,0.4411764705882353,2.235294117647059,2.2941176470588234,10.558823529411764,11.264705882352942,5.0
frc3218,0.6292134831460674,0.6179775280898876,2.949438202247191,2.6797752808988764,13.946629213483146,13.540983606557377,5.0
frc2712,0.3515625,0.703125,2.109375,7.546875,6.125,3.3461538461538463,0.0
frc2096,0.5398963730569948,0.3461139896373057,3.532642487046632,1.3139896373056994,14.025906735751295,5.586206896551724,5.0
frc2877,0.6229508196721312,0.5901639344262295,3.2098360655737705,3.773770491803279,10.4,10.0,3.0
frc78,0.6302816901408451,0.6091549295774648,2.98943661971831,3.415492957746479,11.43661971830986,8.659090909090908,3.0
frc5959,0.4583333333333333,0.4166666666666667,0.5,3.0833333333333335,1.8333333333333333,3.3333333333333335,0.0
frc245,0.5826369545032498,0.5515320334261838,2.790157845868152,2.916434540389972,12.768802228412257,11.370967741935484,5.0
frc68,0.4027777777777778,0.7916666666666666,1.1527777777777777,4.555555555555555,6.625,6.068965517241379,0.0
frc1294,0.5523809523809524,0.5904761904761905,2.761904761904762,2.4349206349206347,12.625396825396825,6.875,5.0
frc2867,0.375,0.96875,1.140625,6.453125,3.6875,4.153846153846154,0.0
frc578,0.47058823529411764,0.8970588235294118,1.6764705882352942,4.205882352941177,8.294117647058824,3.107142857142857,3.0
frc8306,0.3333333333333333,0.8333333333333334,1.0,5.5,4.0,0.0,0.0
frc5695,0.5,0.6111111111111112,1.5416666666666667,2.361111111111111,6.375,4.285714285714286,3.0
frc7814,0.390625,0.828125,0.796875,4.0,5.4375,0.0,0.0
frc568,0.5596330275229358,0.5626911314984709,1.7186544342507646,1.2629969418960245,8.709480122324159,2.5918367346938775,5.0
frc8070,0.4,0.5,0.8,0.6,0.8,2.7,0.0
frc3936,0.4453125,1.515625,0.921875,3.65625,3.9375,12.384615384615385,0.0
frc766,0.45588235294117646,0.27941176470588236,2.6470588235294117,2.161764705882353,12.147058823529411,9.185185185185185,3.0
frc4191,0.3125,0.625,0.625,1.125,1.5,0.0,0.0
frc8891,0.5555555555555556,0.3333333333333333,1.3333333333333333,3.4444444444444446,4.777777777777778,0.0,0.0
frc3926,0.5531914893617021,0.8936170212765957,1.1914893617021276,4.9787234042553195,7.148936170212766,0.21052631578947367,0.0
frc8060,0.2727272727272727,0.6363636363636364,1.4545454545454546,4.090909090909091,8.818181818181818,0.0,0.0
frc4181,0.6666666666666666,0.5555555555555556,1.1111111111111112,3.2222222222222223,4.666666666666667,12.222222222222221,0.0
frc8881,0.45454545454545453,0.2727272727272727,0.8181818181818182,1.1818181818181819,3.5454545454545454,2.090909090909091,0.0
frc8118,0.42857142857142855,0.42857142857142855,1.7857142857142858,2.5,10.285714285714286,12.428571428571429,0.0
frc8625,0.3416666666666667,0.35,1.4,2.3666666666666667,5.083333333333333,0.9583333333333334,0.0
frc133,0.8069164265129684,0.3227665706051873,4.677233429394812,2.559077809798271,19.896253602305475,9.10909090909091,5.0
frc6945,0.125,0.75,0.75,4.416666666666667,2.1666666666666665,0.6666666666666666,0.0
frc2288,0.38235294117647056,1.338235294117647,1.2794117647058822,7.0588235294117645,7.029411764705882,6.814814814814815,0.0
frc123,0.40625,1.234375,0.953125,7.09375,3.75,4.884615384615385,0.0
frc3792,0.453781512605042,0.5294117647058824,2.6218487394957983,1.6554621848739495,11.134453781512605,12.305555555555555,0.0
frc4648,0.3,0.9,0.9,2.0,6.0,1.2,0.0
frc6150,0.4166666666666667,1.2878787878787878,0.5606060606060606,8.287878787878787,4.454545454545454,2.1538461538461537,0.0
frc4994,0.5360824742268041,1.3402061855670102,1.3608247422680413,4.824742268041237,5.77319587628866,13.926829268292684,0.0
frc5507,0.5308641975308642,0.3333333333333333,3.0123456790123457,2.197530864197531,11.962962962962964,10.25,3.0
frc8875,0.4666666666666667,1.0666666666666667,0.9333333333333333,0.8,4.133333333333334,5.8,0.0
frc4175,0.5,0.47058823529411764,2.7058823529411766,2.411764705882353,5.882352941176471,11.176470588235293,3.0
frc5517,0.5459770114942529,0.47126436781609193,2.781609195402299,2.5517241379310347,7.9655172413793105,4.676470588235294,5.0
frc2551,0.6296296296296297,0.41975308641975306,2.728395061728395,1.5925925925925926,12.037037037037036,11.666666666666666,3.0
frc4984,0.6428571428571429,1.1428571428571428,1.5714285714285714,4.857142857142857,8.142857142857142,7.714285714285714,5.0
frc8865,0.3157894736842105,0.3684210526315789,0.3684210526315789,2.789473684210526,2.3157894736842106,2.736842105263158,3.0
frc2429,0.48507462686567165,0.417910447761194,2.7761194029850746,0.9104477611940298,10.134328358208956,13.592592592592593,0.0
frc6705,0.5333333333333333,0.2,3.6666666666666665,0.4,15.0,9.333333333333334,0.0
frc4213,0.8255813953488372,0.20930232558139536,3.4302325581395348,1.872093023255814,18.08139534883721,14.294117647058824,5.0
frc3255,0.5581395348837209,0.23255813953488372,2.7674418604651163,1.0813953488372092,14.63953488372093,4.4411764705882355,5.0
frc6473,0.5833333333333334,1.2333333333333334,1.2333333333333334,5.4,5.466666666666667,6.565217391304348,0.0
frc2637,0.5954063604240283,0.2579505300353357,3.4487632508833923,1.7243816254416962,14.392226148409893,10.813953488372093,5.0
frc3245,0.4819277108433735,0.8795180722891566,1.3012048192771084,6.843373493975903,5.0602409638554215,2.75,5.0
frc1425,0.5964912280701754,0.3473684210526316,3.8210526315789473,1.4280701754385965,12.284210526315789,8.023255813953488,3.0
frc5709,0.38333333333333336,0.43333333333333335,1.0833333333333333,4.45,3.066666666666667,0.6666666666666666,0.0
frc1318,0.5,0.5857142857142857,2.3142857142857145,3.357142857142857,9.985714285714286,4.285714285714286,0.0
frc7654,0.35,1.1,1.4,3.3,8.8,0.0,0.0
frc6226,0.5142857142857142,0.42857142857142855,3.2857142857142856,1.8285714285714285,10.057142857142857,4.857142857142857,0.0
frc3568,0.4868421052631579,1.5263157894736843,0.6842105263157895,8.18421052631579,3.9342105263157894,6.933333333333334,3.0
frc2062,0.5454545454545454,0.6060606060606061,2.8181818181818183,1.5,10.984848484848484,3.259259259259259,3.0
frc1308,0.4444444444444444,0.6666666666666666,0.7777777777777778,4.777777777777778,4.444444444444445,3.3333333333333335,0.0
frc5024,0.3849056603773585,0.6452830188679245,2.8075471698113206,2.109433962264151,9.958490566037735,4.914893617021277,5.0
frc4456,0.4166666666666667,1.75,0.4166666666666667,4.75,0.9166666666666666,10.25,3.0
frc2883,0.48360655737704916,0.4426229508196721,3.5245901639344264,1.8852459016393444,16.565573770491802,10.925925925925926,5.0
frc525,0.5955056179775281,1.101123595505618,2.7191011235955056,4.202247191011236,13.651685393258427,9.0,3.0
frc7849,0.2,0.5,1.1,2.6,2.6,1.6,0.0
frc8223,0.43119266055045874,0.5779816513761468,2.311926605504587,1.7522935779816513,8.412844036697248,6.926829268292683,0.0
frc5914,0.49193548387096775,1.2419354838709677,1.7056451612903225,7.862903225806452,6.915322580645161,8.27027027027027,3.0
frc4587,0.4851190476190476,0.5684523809523809,1.8928571428571428,5.705357142857143,6.949404761904762,4.543859649122807,3.0
frc25,0.6347517730496454,0.524822695035461,2.3120567375886525,2.393617021276596,10.819148936170214,11.181818181818182,5.0
frc4597,0.2,0.45,0.45,2.9833333333333334,1.5833333333333333,0.8333333333333334,0.0
frc360,0.6928104575163399,0.46405228758169936,4.022875816993464,2.1601307189542482,15.169934640522875,3.872340425531915,5.0
frc6918,0.45098039215686275,0.6078431372549019,2.4313725490196076,2.156862745098039,10.823529411764707,4.6,0.0
frc6081,0.5107913669064749,1.0215827338129497,2.093525179856115,6.0,11.223021582733812,4.0,5.0
frc5293,0.3333333333333333,0.2777777777777778,0.7777777777777778,1.7222222222222223,2.9444444444444446,1.1111111111111112,0.0
frc6860,0.2833333333333333,0.3333333333333333,1.1166666666666667,1.9333333333333333,5.283333333333333,0.0,0.0
frc8700,0.4090909090909091,0.8181818181818182,1.6818181818181819,2.212121212121212,7.96969696969697,2.730769230769231,0.0
frc6091,0.4,1.2166666666666666,0.8,6.033333333333333,3.5166666666666666,2.0,0.0
frc6908,0.36666666666666664,0.5333333333333333,0.43333333333333335,2.4833333333333334,3.25,0.6666666666666666,0.0
frc1836,0.3582089552238806,0.5522388059701493,1.626865671641791,2.1641791044776117,7.208955223880597,9.925925925925926,0.0
frc8710,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.0833333333333333,0.3333333333333333,0.0,0.0
frc5283,0.5555555555555556,0.2222222222222222,1.3333333333333333,2.5555555555555554,5.444444444444445,0.0,0.0
frc4855,0.41911764705882354,0.5992647058823529,1.7316176470588236,4.356617647058823,8.573529411764707,8.232558139534884,0.0
frc8145,0.2,0.8,1.3,5.2,3.4,0.8,0.0
frc3090,0.36363636363636365,0.5454545454545454,1.5454545454545454,3.3636363636363638,6.2727272727272725,1.0909090909090908,0.0
frc8137,0.36363636363636365,0.36363636363636365,1.1818181818181819,0.9090909090909091,3.909090909090909,0.0,0.0
frc3871,0.3,1.4,0.8,4.0,4.4,1.9,0.0
frc4827,0.4305555555555556,0.9583333333333334,1.3055555555555556,5.805555555555555,5.430555555555555,2.966666666666667,5.0
frc7491,0.589041095890411,0.6438356164383562,1.726027397260274,3.547945205479452,9.191780821917808,7.0344827586206895,0.0
frc6802,0.5047619047619047,1.3047619047619048,1.542857142857143,6.79047619047619,6.114285714285714,3.5384615384615383,5.0
frc4693,0.3,0.8,1.2,4.4,4.8,0.0,0.0
frc8772,0.5,0.5,1.6,1.8,6.6,0.0,0.0
frc2930,0.6770833333333334,0.21354166666666666,3.578125,4.578125,15.286458333333334,10.5625,5.0
frc2848,0.4511784511784512,0.4276094276094276,1.7744107744107744,2.6296296296296298,7.552188552188552,11.673913043478262,3.0
frc5197,0.38333333333333336,0.6833333333333333,0.5,2.25,2.3833333333333333,3.2916666666666665,0.0
frc8404,0.47692307692307695,0.38461538461538464,2.9384615384615387,1.4461538461538461,13.046153846153846,7.0,5.0
frc302,0.5604508196721312,,,,,8.081632653061224,5.0
frc1596,0.5394736842105263,0.5789473684210527,1.9473684210526316,2.6710526315789473,7.657894736842105,5.129032258064516,3.0
frc547,0.6,0.4,2.1,1.8,11.9,3.2,0.0
frc7636,0.625,0.25,1.625,1.0625,4.9375,7.625,3.0
frc2010,0.6170212765957447,1.0425531914893618,1.3617021276595744,8.893617021276595,7.23404255319149,5.473684210526316,0.0
frc5056,0.4823529411764706,0.29411764705882354,1.5176470588235293,2.9529411764705884,7.188235294117647,5.6,5.0
frc2168,0.7609075043630017,0.31849912739965097,4.0898778359511345,1.881326352530541,17.55235602094241,12.44927536231884,5.0
frc5046,0.35507246376811596,0.8913043478260869,1.4891304347826086,3.7065217391304346,6.9601449275362315,10.906976744186046,3.0
frc1212,0.21428571428571427,0.7142857142857143,1.0,6.142857142857143,4.5,6.571428571428571,0.0
frc3472,0.5,0.4,0.4,2.8,2.5,0.0,0.0
frc6569,0.4672897196261682,0.514018691588785,1.9626168224299065,3.130841121495327,8.233644859813085,9.555555555555555,3.0
frc4309,0.4305555555555556,0.5416666666666666,2.0694444444444446,3.6805555555555554,9.680555555555555,0.8,5.0
frc486,0.437984496124031,1.0465116279069768,1.7829457364341086,1.317829457364341,7.72093023255814,9.675,0.0
frc5603,0.6111111111111112,2.6805555555555554,1.1527777777777777,11.253472222222221,4.802083333333333,6.863636363636363,3.0
frc6411,0.5454545454545454,0.9090909090909091,2.5454545454545454,1.5454545454545454,7.636363636363637,0.0,0.0
frc496,0.3333333333333333,1.0,1.0833333333333333,5.0,3.75,1.0,0.0
frc4319,0.34782608695652173,0.2318840579710145,2.0434782608695654,1.608695652173913,9.753623188405797,0.0,5.0
frc5613,0.45542635658914726,0.8798449612403101,1.2015503875968991,6.926356589147287,3.697674418604651,1.2,0.0
frc2655,0.5418181818181819,0.4727272727272727,1.6472727272727272,1.8836363636363636,9.283636363636363,5.6976744186046515,0.0
frc6401,0.40540540540540543,0.33783783783783783,2.2162162162162162,1.635135135135135,8.864864864864865,2.25,0.0
frc1649,0.1111111111111111,1.0,0.5555555555555556,5.111111111111111,4.555555555555555,0.0,0.0
frc3029,0.4186046511627907,0.3953488372093023,0.8837209302325582,2.2635658914728682,2.7325581395348837,4.7,0.0
frc8817,0.4166666666666667,0.5833333333333334,1.3333333333333333,3.8333333333333335,4.333333333333333,0.0,0.0
frc1731,0.635483870967742,0.4967741935483871,3.0451612903225804,3.4806451612903224,11.32258064516129,10.132075471698114,5.0
frc698,0.5714285714285714,1.0,1.5714285714285714,5.357142857142857,5.642857142857143,0.0,0.0
frc3039,0.5625,0.475,3.45,2.325,14.8875,5.75,3.0
frc7315,0.4920212765957447,0.9840425531914894,1.3430851063829787,8.22340425531915,7.529255319148936,2.0793650793650795,5.0
frc8807,0.4583333333333333,0.3333333333333333,1.25,1.4166666666666667,6.416666666666667,2.6666666666666665,0.0
frc1721,0.4024390243902439,1.048780487804878,1.3902439024390243,3.231707317073171,5.158536585365853,2.342857142857143,3.0
frc1164,0.2857142857142857,0.5714285714285714,0.9285714285714286,3.357142857142857,3.0714285714285716,3.357142857142857,0.0
frc6122,0.4236111111111111,0.5,2.7916666666666665,2.9131944444444446,12.614583333333334,2.4444444444444446,5.0
frc7428,0.18181818181818182,0.6363636363636364,1.2727272727272727,2.4545454545454546,6.818181818181818,6.545454545454546,0.0
frc3704,0.3333333333333333,0.4444444444444444,0.7777777777777778,2.7777777777777777,1.6666666666666667,2.6666666666666665,0.0
frc7540,0.39285714285714285,0.6142857142857143,1.4714285714285715,2.857142857142857,4.328571428571428,2.5714285714285716,0.0
frc6132,0.1,1.3,0.5,1.9,5.8,4.0,0.0
frc7323,0.5,0.6923076923076923,1.7692307692307692,2.4615384615384617,10.615384615384615,0.6153846153846154,0.0
frc3996,0.45454545454545453,1.5454545454545454,1.2727272727272727,7.0,5.0,4.7272727272727275,3.0
frc4131,0.34301075268817205,0.7634408602150538,1.675268817204301,9.425806451612903,5.555913978494623,1.6428571428571428,3.0
frc5553,0.4642857142857143,0.5,2.5714285714285716,3.0,10.071428571428571,5.714285714285714,3.0
frc3986,0.7368421052631579,0.15789473684210525,2.3947368421052633,2.026315789473684,12.921052631578947,11.526315789473685,5.0
frc2515,0.3,0.4,2.3,2.4,9.5,3.2,0.0
frc6639,0.23333333333333334,0.5666666666666667,1.0166666666666666,2.1333333333333333,5.85,0.0,0.0
frc8821,0.18181818181818182,1.8181818181818181,0.45454545454545453,5.545454545454546,3.3636363636363638,0.0,0.0
frc4121,0.4444444444444444,1.5555555555555556,0.3333333333333333,10.333333333333334,4.0,6.666666666666667,0.0
frc6741,0.4050632911392405,0.7848101265822784,2.2911392405063293,2.810126582278481,10.278481012658228,0.3870967741935484,5.0
frc7576,0.5,0.625,0.75,2.25,1.625,4.0,0.0
frc193,0.5,0.4583333333333333,2.125,2.625,8.597222222222221,5.793103448275862,0.0
frc6104,0.5186567164179104,0.47388059701492535,2.828358208955224,2.0970149253731343,13.16044776119403,4.431818181818182,3.0
frc2228,0.5789473684210527,0.3157894736842105,3.0701754385964914,5.017543859649122,7.87719298245614,4.5,5.0
frc972,0.5571955719557196,0.24723247232472326,3.800738007380074,0.974169741697417,11.649446494464945,11.714285714285714,3.0
frc4764,0.4,0.18571428571428572,1.7857142857142858,1.7714285714285714,7.385714285714286,1.8888888888888888,3.0
frc2340,0.25,0.9166666666666666,1.3333333333333333,7.083333333333333,3.3333333333333335,4.333333333333333,0.0
frc7566,0.2916666666666667,1.0,0.9166666666666666,5.833333333333333,4.5,8.416666666666666,0.0
frc4774,0.74,0.5,4.23,1.09,15.83,0.375,5.0
frc6114,0.5705128205128205,1.1282051282051282,1.8974358974358974,5.615384615384615,8.435897435897436,2.0,5.0
frc5070,0.22727272727272727,0.36363636363636365,0.7424242424242424,2.4242424242424243,2.4545454545454546,1.1923076923076923,0.0
frc2036,0.4375,0.5625,3.5,2.25,12.125,1.0,5.0
frc7768,0.4074074074074074,0.3950617283950617,2.049382716049383,3.8641975308641974,7.901234567901234,3.878787878787879,5.0
frc7600,0.6,1.0,0.4,4.3,1.0,4.8,0.0
frc5060,0.2916666666666667,0.5,1.4166666666666667,3.0,8.833333333333334,0.0,0.0
frc3454,0.5,0.4,2.8,1.4,10.1,4.8,0.0
frc5881,0.6470588235294118,0.17647058823529413,2.588235294117647,2.2941176470588234,8.176470588235293,3.2941176470588234,5.0
frc7045,0.4844961240310077,0.6705426356589147,1.8527131782945736,2.104651162790698,6.930232558139535,9.375,0.0
frc3211,0.508695652173913,0.8956521739130435,2.008695652173913,2.8173913043478263,9.852173913043478,8.86046511627907,0.0
frc3379,0.6,0.5,1.0,1.9,5.7,0.0,0.0
frc2673,0.45588235294117646,0.4117647058823529,1.4411764705882353,2.9705882352941178,5.9411764705882355,3.0,3.0
frc5635,0.43243243243243246,1.2252252252252251,1.3783783783783783,4.027027027027027,6.1891891891891895,8.071428571428571,0.0
frc3201,0.39473684210526316,0.6491228070175439,1.6842105263157894,8.385964912280702,5.9298245614035086,4.0,0.0
frc5828,0.37777777777777777,1.1111111111111112,0.4111111111111111,5.5,3.111111111111111,0.6388888888888888,3.0
frc8422,0.6,0.8,1.2,4.1,5.7,14.7,0.0
frc61,0.32954545454545453,0.6477272727272727,1.9772727272727273,3.4431818181818183,7.363636363636363,10.973684210526315,0.0
frc334,0.3333333333333333,0.5833333333333334,1.1666666666666667,0.9166666666666666,5.916666666666667,0.0,0.0
frc2906,0.36666666666666664,0.43333333333333335,1.5833333333333333,3.1,6.266666666666667,0.625,0.0
frc5940,0.824607329842932,0.0968586387434555,5.696335078534031,0.5706806282722513,28.80366492146597,7.655737704918033,5.0
frc324,0.7063492063492064,0.5211640211640212,2.373015873015873,2.3624338624338623,8.806878306878307,7.671875,5.0
frc71,0.36666666666666664,0.6,1.2166666666666666,3.216666666666667,5.466666666666667,3.6666666666666665,0.0
frc4386,0.38461538461538464,0.5384615384615384,2.1538461538461537,2.0,6.6923076923076925,0.0,0.0
frc571,0.461038961038961,0.8701298701298701,2.25974025974026,2.6103896103896105,8.103896103896103,0.25,5.0
frc8267,0.46153846153846156,2.076923076923077,0.9230769230769231,12.0,4.3076923076923075,2.4615384615384617,5.0
frc6690,0.4827586206896552,0.8505747126436781,2.421455938697318,4.379310344827586,8.593869731800766,6.219512195121951,3.0
frc8069,0.42857142857142855,1.4285714285714286,1.5714285714285714,4.357142857142857,7.071428571428571,5.642857142857143,0.0
frc4188,0.7520661157024794,0.3305785123966942,3.743801652892562,2.5041322314049586,14.40495867768595,6.54,5.0
frc8888,0.45454545454545453,1.5454545454545454,1.0,6.363636363636363,4.818181818181818,2.909090909090909,0.0
frc8079,0.4838709677419355,0.46774193548387094,0.9354838709677419,1.467741935483871,3.2096774193548385,3.2,5.0
frc617,0.4,1.4,1.0,4.3,4.0,0.0,0.0
frc3847,0.7124463519313304,0.3969957081545064,3.772532188841202,1.667381974248927,19.30901287553648,7.317647058823529,5.0
frc4198,0.48148148148148145,0.4074074074074074,2.9814814814814814,3.1481481481481484,10.5,8.545454545454545,0.0
frc5492,0.4307692307692308,1.2923076923076924,1.8615384615384616,7.492307692307692,5.969230769230769,12.115384615384615,0.0
frc8898,0.38596491228070173,0.3684210526315789,2.8596491228070176,1.9298245614035088,11.192982456140351,0.6521739130434783,0.0
frc6824,0.2,0.3,0.9,2.3,4.9,0.0,0.0
frc8744,0.5384615384615384,1.3846153846153846,2.1538461538461537,3.923076923076923,7.076923076923077,10.23076923076923,0.0
frc8754,0.3333333333333333,1.25,0.5833333333333334,3.25,2.1666666666666665,0.3333333333333333,0.0
frc6834,0.45454545454545453,1.7272727272727273,1.4545454545454546,9.363636363636363,4.909090909090909,2.090909090909091,0.0
